시도,행정구역명,총인구(명),총면적,하수도설치율,공공하수처리구역 인구보급률,고도처리인구 보급률,인구밀도
서울특별시,종로구,150453,23.913,100.0,100.0,100.0,6291.682348513361
서울특별시,중구,131793,9.96,100.0,100.0,100.0,13232.22891566265
서울특별시,용산구,227106,21.868,100.0,100.0,100.0,10385.311871227364
서울특별시,성동구,284766,16.82,100.0,100.0,100.0,16930.202140309157
서울특별시,광진구,351180,17.063,100.0,100.0,100.0,20581.374904764696
서울특별시,동대문구,359873,14.216,100.0,100.0,100.0,25314.64546989308
서울특별시,중랑구,387470,18.497,100.0,100.0,100.0,20947.721252094936
서울특별시,성북구,438168,24.578,100.0,100.0,100.0,17827.650744568313
서울특별시,강북구,292977,23.6,100.0,100.0,100.0,12414.279661016948
서울특별시,도봉구,309494,20.651,100.0,100.0,100.0,14986.877148806354
서울특별시,노원구,502925,35.439,100.0,100.0,100.0,14191.286435847513
서울특별시,은평구,470869,29.71,100.0,100.0,100.0,15848.83877482329
서울특별시,서대문구,320629,17.626,100.0,100.0,100.0,18190.684216498354
서울특별시,마포구,375162,23.854,100.0,100.0,100.0,15727.425169782846
서울특별시,양천구,439252,17.406,99.2,100.0,100.0,25235.66586234632
서울특별시,강서구,568826,41.452,100.0,100.0,100.0,13722.522435588151
서울특별시,구로구,415651,20.123,100.0,100.0,100.0,20655.518560850767
서울특별시,금천구,241105,13.021,100.0,100.0,100.0,18516.626987174564
서울특별시,영등포구,397800,24.551,100.0,100.0,100.0,16203.00598753615
서울특별시,동작구,389714,16.357,99.2,100.0,100.0,23825.51812679587
서울특별시,관악구,497883,29.568,100.0,100.0,100.0,16838.575487012986
서울특별시,서초구,412078,46.966,100.0,100.0,100.0,8773.964144274581
서울특별시,강남구,550282,39.498,100.0,100.0,100.0,13931.895285837258
서울특별시,송파구,660025,33.877,100.0,100.0,100.0,19482.982554535523
서울특별시,강동구,463318,24.59,100.0,100.0,100.0,18841.724278161855
부산광역시,중구,40902,3.013,100.0,100.0,100.0,13575.1742449386
부산광역시,서구,106437,13.972,86.8,100.0,100.0,7617.878614371601
부산광역시,동구,89584,10.121,64.3,100.0,100.0,8851.299278727398
부산광역시,영도구,108856,14.2,76.4,100.0,100.0,7665.915492957747
부산광역시,부산진구,361996,29.666,99.4,100.0,100.0,12202.38657048473
부산광역시,동래구,271838,16.631,98.8,100.0,100.0,16345.258853947447
부산광역시,남구,260487,26.824,94.0,100.0,100.0,9710.96779003877
부산광역시,북구,275492,39.374,95.9,100.0,100.0,6996.799918728094
부산광역시,해운대구,384289,51.523,93.9,100.0,66.2,7458.591308735904
부산광역시,사하구,302222,41.785,92.5,100.0,100.0,7232.786885245902
부산광역시,금정구,219952,65.279,96.6,100.0,100.0,3369.414359901347
부산광역시,강서구,148202,182.156,78.6,95.5,95.5,813.5993324403258
부산광역시,연제구,206589,12.106,100.0,100.0,100.0,17065.009086403436
부산광역시,수영구,176044,10.217,90.8,100.0,100.0,17230.498189292353
부산광역시,사상구,208398,36.105,98.0,100.0,100.0,5771.998338180308
부산광역시,기장군,181164,218.337,93.2,97.1,97.1,829.7448439797195
대구광역시,중구,89937,7.056,98.9,100.0,100.0,12746.173469387755
대구광역시,동구,344747,182.113,88.8,99.2,99.2,1893.0389373630658
대구광역시,서구,166480,17.324,81.7,100.0,100.0,9609.789886862156
대구광역시,남구,141178,17.43,95.4,100.0,100.0,8099.713138267355
대구광역시,북구,425441,93.947,96.6,99.8,99.8,4528.521400364035
대구광역시,수성구,409035,76.536,94.1,99.6,99.6,5344.3477579178425
대구광역시,달서구,539175,62.371,100.0,100.0,100.0,8644.642542207115
대구광역시,달성군,268757,428.362,83.0,92.4,92.4,627.4062591919918
대구광역시,군위군,23515,614.335,50.0,50.0,50.0,38.27716148355539
인천광역시,중구,163728,140.38,73.4,92.2,92.2,1166.3199886023651
인천광역시,동구,60438,7.247,99.8,99.8,99.8,8339.726783496619
인천광역시,미추홀구,417590,24.839,100.0,100.0,100.0,16811.868432706633
인천광역시,연수구,409234,56.191,98.0,99.6,99.6,7282.910074567101
인천광역시,남동구,504601,57.453,84.6,99.2,99.2,8782.848589281673
인천광역시,부평구,509601,32.005,91.5,100.0,100.0,15922.543352601155
인천광역시,계양구,283822,45.566,100.0,100.0,100.0,6228.810955537023
인천광역시,서구,638605,119.057,75.2,99.1,99.1,5363.859327884963
인천광역시,강화군,70034,411.407,24.8,39.2,39.2,170.23045305500392
인천광역시,옹진군,20773,172.95,34.9,60.8,60.8,120.10985834056086
광주광역시,동구,108893,49.317,44.4,99.9,99.9,2208.0215747105462
광주광역시,서구,286316,47.743,56.1,99.3,99.3,5997.025741993591
광주광역시,남구,211227,60.961,63.6,99.0,99.0,3464.9530027394567
광주광역시,북구,426867,120.261,70.1,98.9,98.9,3549.504827001272
광주광역시,광산구,411282,222.69,80.9,98.5,98.5,1846.8813148322781
대전광역시,동구,223981,136.693,99.4,99.4,99.4,1638.5696414593285
대전광역시,중구,224849,62.192,99.4,99.6,99.6,3615.4006946231025
대전광역시,서구,469624,95.542,98.9,99.3,99.3,4915.367063699734
대전광역시,유성구,374575,176.612,94.3,94.3,94.3,2120.8921251104116
대전광역시,대덕구,172571,68.739,95.1,98.6,97.9,2510.5253204149026
울산광역시,중구,210393,37.004,99.5,99.8,99.8,5685.682628904983
울산광역시,남구,311574,74.02,99.8,99.8,99.8,4209.32180491759
울산광역시,동구,159664,36.075,84.6,99.9,99.9,4425.890505890506
울산광역시,북구,219075,157.352,87.5,99.3,99.3,1392.2606639890182
울산광역시,울주군,226575,758.377,82.8,97.3,97.3,298.763016283458
세종특별자치시,조치원읍,42931,13.688,100.0,100.0,99.6,3136.396843950906
세종특별자치시,연기면,2553,12.082,60.3,88.1,87.7,211.30607515312033
세종특별자치시,연동면,3030,21.384,29.1,39.6,39.3,141.69472502805837
세종특별자치시,부강면,5921,27.812,77.9,80.5,80.5,212.89371494319
세종특별자치시,금남면,8683,72.546,68.3,85.7,85.6,119.6895762688501
세종특별자치시,장군면,7110,53.262,52.6,89.5,89.5,133.4910442717134
세종특별자치시,연서면,7151,54.562,96.9,96.9,95.8,131.0619112202632
세종특별자치시,전의면,5800,62.463,59.8,69.1,67.7,92.85497014232425
세종특별자치시,전동면,3406,57.733,54.8,65.9,65.3,58.99572168430534
세종특별자치시,소정면,2437,16.527,100.0,100.0,100.0,147.45567858655534
세종특별자치시,한솔동,18382,2.86,100.0,100.0,100.0,6427.272727272728
세종특별자치시,새롬동,26702,1.492,100.0,100.0,100.0,17896.782841823057
세종특별자치시,나성동,13324,32.173,0.0,100.0,100.0,414.1360768346128
세종특별자치시,도담동,25474,2.029,100.0,100.0,100.0,12554.953178905866
세종특별자치시,어진동,11269,2.655,0.0,100.0,100.0,4244.444444444444
세종특별자치시,해밀동,9546,8.412,100.0,100.0,100.0,1134.8074179743223
세종특별자치시,아름동,23662,2.244,100.0,100.0,100.0,10544.563279857397
세종특별자치시,종촌동,28545,1.142,100.0,100.0,100.0,24995.621716287216
세종특별자치시,고운동,36363,5.362,100.0,100.0,100.0,6781.6113390525925
세종특별자치시,소담동,22069,1.165,100.0,100.0,100.0,18943.34763948498
세종특별자치시,반곡동,28783,8.831,100.0,100.0,100.0,3259.3137809987547
세종특별자치시,보람동,19094,1.334,100.0,100.0,100.0,14313.343328335832
세종특별자치시,대평동,11322,1.502,100.0,100.0,100.0,7537.949400798935
세종특별자치시,다정동,28754,1.702,100.0,100.0,100.0,16894.242068155112
경기도,파장동,25225,8.764,87.1,99.7,99.7,2878.2519397535375
경기도,율천동,42518,3.022,100.0,100.0,100.0,14069.490403706155
경기도,정자1동,27789,3.177,83.6,100.0,100.0,8746.931067044381
경기도,정자2동,38198,1.25,87.9,100.0,100.0,30558.4
경기도,정자3동,39850,1.96,100.0,100.0,100.0,20331.632653061224
경기도,영화동,20217,3.169,100.0,100.0,100.0,6379.615020511203
경기도,송죽동,18765,2.329,80.2,100.0,100.0,8057.106054100472
경기도,조원1동,28924,2.126,82.7,99.9,99.9,13604.891815616182
경기도,조원2동,17756,2.087,75.5,100.0,100.0,8507.90608528989
경기도,연무동,18403,11.5,97.6,97.6,97.6,1600.2608695652175
경기도,세류1동,10809,1.0,100.0,100.0,100.0,10809.0
경기도,세류2동,25141,3.6,100.0,100.0,100.0,6983.611111111111
경기도,세류3동,19041,1.3,100.0,100.0,100.0,14646.923076923076
경기도,평동,41820,7.185,100.0,100.0,100.0,5820.459290187891
경기도,서둔동,38639,5.4,99.8,99.8,99.8,7155.3703703703695
경기도,구운동,23713,1.9,98.7,98.7,98.7,12480.526315789475
경기도,금곡동,44359,4.1,99.6,99.6,99.6,10819.268292682927
경기도,호매실동,44953,4.7,100.0,100.0,100.0,9564.468085106382
경기도,권선1동,24773,1.0,100.0,100.0,100.0,24773.0
경기도,권선2동,46807,1.8,100.0,100.0,100.0,26003.888888888887
경기도,곡선동,35723,4.4,99.0,99.0,99.0,8118.863636363636
경기도,입북동,19796,6.9,98.1,98.1,98.1,2868.9855072463765
경기도,매교동,22297,0.8,100.0,100.0,100.0,27871.25
경기도,매산동,12224,0.7,100.0,100.0,100.0,17462.857142857145
경기도,고등동,22554,1.0,100.0,100.0,100.0,22554.0
경기도,화서1동,22771,0.8,100.0,100.0,100.0,28463.75
경기도,화서2동,24539,2.1,100.0,100.0,100.0,11685.238095238095
경기도,지동,10818,0.8,100.0,100.0,100.0,13522.5
경기도,우만1동,19329,1.2,100.0,100.0,100.0,16107.5
경기도,우만2동,17168,0.936,89.7,100.0,100.0,18341.88034188034
경기도,인계동,46859,2.964,100.0,100.0,100.0,15809.379217273954
경기도,행궁동,10239,1.6,100.0,100.0,100.0,6399.375
경기도,매탄1동,13054,1.3,89.2,100.0,100.0,10041.538461538461
경기도,매탄2동,14440,0.8,100.0,100.0,100.0,18050.0
경기도,매탄3동,35257,2.3,100.0,100.0,100.0,15329.13043478261
경기도,매탄4동,20590,0.8,100.0,100.0,100.0,25737.5
경기도,원천동,47075,3.2,100.0,100.0,100.0,14710.9375
경기도,영통1동,33704,1.7,100.0,100.0,100.0,19825.88235294118
경기도,영통2동,25904,1.7,100.0,100.0,100.0,15237.64705882353
경기도,영통3동,33275,1.3,100.0,100.0,100.0,25596.153846153844
경기도,망포1동,31898,1.382,100.0,100.0,100.0,23081.041968162084
경기도,망포2동,33635,1.71,100.0,100.0,100.0,19669.590643274852
경기도,광교1동,53664,5.139,100.0,100.0,100.0,10442.498540572094
경기도,광교2동,28918,4.2,100.0,100.0,100.0,6885.2380952380945
경기도,신흥1동,13406,0.32,100.0,100.0,100.0,41893.75
경기도,신흥2동,29021,1.14,100.0,100.0,100.0,25457.017543859653
경기도,신흥3동,11271,0.33,100.0,100.0,100.0,34154.545454545456
경기도,태평1동,16632,1.34,98.3,98.3,98.3,12411.940298507461
경기도,태평2동,14917,0.49,100.0,100.0,100.0,30442.857142857145
경기도,태평3동,13602,0.37,100.0,100.0,100.0,36762.16216216216
경기도,태평4동,12101,0.4,100.0,100.0,100.0,30252.5
경기도,수진1동,13216,0.33,100.0,100.0,100.0,40048.48484848485
경기도,수진2동,16742,0.93,100.0,100.0,100.0,18002.150537634407
경기도,단대동,14681,0.8,100.0,100.0,100.0,18351.25
경기도,산성동,4763,0.58,100.0,100.0,100.0,8212.068965517243
경기도,양지동,9434,1.26,100.0,100.0,100.0,7487.3015873015875
경기도,복정동,11342,3.55,98.8,98.8,98.8,3194.929577464789
경기도,위례동,45213,3.19,100.0,100.0,100.0,14173.354231974921
경기도,신촌동,4718,5.02,89.9,89.9,89.9,939.8406374501993
경기도,고등동,11943,12.44,94.6,94.6,94.6,960.048231511254
경기도,시흥동,3468,12.96,50.5,50.5,50.5,267.59259259259255
경기도,성남동,33080,1.99,100.0,100.0,100.0,16623.115577889446
경기도,중앙동,17174,0.68,100.0,100.0,100.0,25255.882352941175
경기도,금광1동,19690,0.68,100.0,100.0,100.0,28955.882352941175
경기도,금광2동,25096,1.03,100.0,100.0,100.0,24365.04854368932
경기도,은행1동,9725,0.22,100.0,100.0,100.0,44204.545454545456
경기도,은행2동,22372,2.46,100.0,100.0,100.0,9094.30894308943
경기도,상대원1동,24828,6.84,100.0,100.0,100.0,3629.824561403509
경기도,상대원2동,3250,0.42,100.0,100.0,100.0,7738.0952380952385
경기도,상대원3동,11947,0.36,100.0,100.0,100.0,33186.11111111111
경기도,하대원동,19737,2.34,100.0,100.0,100.0,8434.615384615385
경기도,도촌동,26638,9.39,100.0,100.0,100.0,2836.8477103301384
경기도,분당동,24972,3.4,100.0,100.0,100.0,7344.705882352941
경기도,수내1동,18034,1.03,100.0,100.0,100.0,17508.73786407767
경기도,수내2동,10371,0.81,100.0,100.0,100.0,12803.703703703703
경기도,수내3동,13501,1.05,100.0,100.0,100.0,12858.095238095237
경기도,정자동,14439,1.0,100.0,100.0,100.0,14439.0
경기도,정자1동,30864,1.45,100.0,100.0,100.0,21285.51724137931
경기도,정자2동,14687,0.54,100.0,100.0,100.0,27198.148148148146
경기도,정자3동,16963,1.92,100.0,100.0,100.0,8834.895833333334
경기도,서현1동,31193,7.48,100.0,100.0,100.0,4170.187165775401
경기도,서현2동,17793,0.79,100.0,100.0,100.0,22522.78481012658
경기도,이매1동,24904,2.84,99.7,99.7,99.7,8769.014084507042
경기도,이매2동,13171,0.68,100.0,100.0,100.0,19369.11764705882
경기도,야탑1동,16904,1.14,100.0,100.0,100.0,14828.070175438597
경기도,야탑2동,15915,0.64,100.0,100.0,100.0,24867.1875
경기도,야탑3동,26997,5.07,100.0,100.0,100.0,5324.8520710059165
경기도,판교동,26632,5.76,100.0,100.0,100.0,4623.611111111111
경기도,삼평동,24086,4.51,100.0,100.0,100.0,5340.576496674058
경기도,백현동,27085,2.78,99.8,99.8,99.8,9742.805755395684
경기도,금곡동,27255,4.53,99.4,99.4,99.4,6016.556291390728
경기도,구미1동,16582,2.8,100.0,100.0,100.0,5922.142857142858
경기도,구미동,28813,1.98,99.8,99.8,99.8,14552.020202020201
경기도,운중동,34798,17.57,98.1,98.1,98.1,1980.53500284576
경기도,의정부1동,40404,1.95,93.2,100.0,100.0,20720.0
경기도,의정부2동,30533,2.48,100.0,100.0,100.0,12311.693548387097
경기도,호원1동,35080,6.54,99.8,99.8,99.8,5363.914373088685
경기도,호원2동,33196,4.18,99.9,99.9,99.9,7941.626794258374
경기도,장암동,19078,8.941,99.7,99.7,99.7,2133.7657980091712
경기도,신곡1동,39662,2.56,81.8,99.8,99.8,15492.96875
경기도,신곡2동,45648,2.82,100.0,100.0,100.0,16187.234042553193
경기도,송산1동,57719,16.041,89.6,99.3,99.3,3598.2170687612993
경기도,송산2동,32233,1.42,100.0,100.0,100.0,22699.29577464789
경기도,송산3동,45667,9.311,99.9,99.9,99.9,4904.628933519493
경기도,자금동,25992,11.781,99.5,99.5,99.5,2206.2643239113827
경기도,가능동,24610,3.975,95.0,99.9,99.9,6191.194968553459
경기도,흥선동,19735,5.74,96.9,99.6,99.6,3438.1533101045293
경기도,녹양동,20379,3.81,93.4,99.5,99.5,5348.818897637795
경기도,안양1동,12220,0.679,100.0,100.0,100.0,17997.054491899853
경기도,안양2동,23740,2.82,96.6,100.0,100.0,8418.439716312057
경기도,안양3동,16190,1.02,100.0,100.0,100.0,15872.549019607843
경기도,안양4동,6949,0.31,92.9,100.0,100.0,22416.129032258064
경기도,안양5동,10469,0.55,95.7,100.0,100.0,19034.545454545452
경기도,안양6동,27232,1.47,99.2,100.0,100.0,18525.17006802721
경기도,안양7동,15160,1.04,98.0,100.0,100.0,14576.923076923076
경기도,안양8동,8764,1.09,94.4,100.0,100.0,8040.366972477063
경기도,안양9동,16615,6.42,99.2,100.0,100.0,2588.006230529595
경기도,석수1동,18969,9.22,100.0,100.0,100.0,2057.3752711496745
경기도,석수2동,30417,3.42,100.0,100.0,100.0,8893.859649122807
경기도,석수3동,12613,0.7,100.0,100.0,100.0,18018.57142857143
경기도,박달1동,14768,0.929,100.0,100.0,100.0,15896.663078579117
경기도,박달2동,21408,6.909,100.0,100.0,100.0,3098.5670864090316
경기도,비산1동,28889,1.82,94.6,100.0,100.0,15873.076923076922
경기도,비산2동,14578,0.46,96.2,100.0,100.0,31691.304347826084
경기도,비산3동,11508,5.56,95.4,100.0,100.0,2069.784172661871
경기도,부흥동,16543,0.528,100.0,100.0,100.0,31331.439393939392
경기도,달안동,10026,0.44,100.0,100.0,100.0,22786.363636363636
경기도,관양1동,34056,2.48,98.0,100.0,100.0,13732.258064516129
경기도,관양2동,18591,1.79,100.0,100.0,100.0,10386.033519553072
경기도,부림동,26087,0.902,100.0,100.0,100.0,28921.286031042127
경기도,평촌동,14083,0.82,86.5,100.0,100.0,17174.39024390244
경기도,평안동,22998,0.831,100.0,100.0,100.0,27675.09025270758
경기도,귀인동,16251,0.72,100.0,100.0,100.0,22570.833333333336
경기도,호계1동,21354,1.03,89.8,100.0,100.0,20732.038834951454
경기도,호계2동,18942,1.66,93.5,100.0,100.0,11410.843373493977
경기도,호계3동,23289,0.824,96.3,100.0,100.0,28263.34951456311
경기도,범계동,15410,0.64,100.0,100.0,100.0,24078.125
경기도,신촌동,12421,0.661,100.0,100.0,100.0,18791.225416036308
경기도,갈산동,10572,0.758,100.0,100.0,100.0,13947.229551451188
경기도,심곡동,65050,2.557,100.0,100.0,100.0,25439.96871333594
경기도,부천동,89170,8.13,100.0,100.0,100.0,10968.019680196801
경기도,중동,40994,1.85,100.0,100.0,100.0,22158.918918918916
경기도,신중동,128816,4.36,100.0,100.0,100.0,29544.954128440364
경기도,상동,82893,3.69,100.0,100.0,100.0,22464.227642276423
경기도,대산동,81168,4.08,100.0,100.0,100.0,19894.11764705882
경기도,소사본동,57599,3.02,100.0,100.0,100.0,19072.51655629139
경기도,범안동,102014,5.731,99.4,99.4,99.4,17800.38387715931
경기도,성곡동,78362,7.64,99.9,99.9,99.9,10256.806282722513
경기도,오정동,80290,12.4,99.9,99.9,99.9,6475.0
경기도,광명1동,50,0.329,100.0,100.0,100.0,151.9756838905775
경기도,광명2동,2929,0.28,100.0,100.0,100.0,10460.714285714284
경기도,광명3동,9727,0.313,100.0,100.0,100.0,31076.677316293928
경기도,광명4동,7838,0.27,100.0,100.0,100.0,29029.629629629628
경기도,광명5동,12130,0.44,100.0,100.0,100.0,27568.18181818182
경기도,광명6동,14317,2.41,75.6,96.6,96.6,5940.663900414937
경기도,광명7동,22033,2.34,60.0,99.5,99.5,9415.811965811967
경기도,철산1동,10633,0.52,100.0,100.0,100.0,20448.076923076922
경기도,철산2동,5492,0.95,100.0,100.0,100.0,5781.0526315789475
경기도,철산3동,36885,1.05,100.0,100.0,100.0,35128.57142857143
경기도,철산4동,9519,0.32,84.4,100.0,100.0,29746.875
경기도,하안1동,25482,3.93,99.6,99.6,99.6,6483.969465648855
경기도,하안2동,13331,0.51,100.0,100.0,100.0,26139.21568627451
경기도,하안3동,19264,0.53,100.0,100.0,100.0,36347.16981132075
경기도,하안4동,11830,0.38,98.7,100.0,100.0,31131.57894736842
경기도,소하1동,30528,3.8,89.5,99.2,99.2,8033.684210526316
경기도,소하2동,26821,3.8,98.4,99.6,99.6,7058.1578947368425
경기도,일직동,21916,3.45,98.7,99.2,99.2,6352.463768115942
경기도,학온동,2399,12.899,0.0,0.0,0.0,185.98340956663307
경기도,팽성읍,32652,54.69,88.3,90.2,90.2,597.0378496982995
경기도,안중읍,44685,25.56,87.6,88.4,88.4,1748.2394366197184
경기도,포승읍,27289,64.232,79.2,79.2,79.2,424.85054178602564
경기도,청북읍,28677,52.99,75.8,75.8,75.8,541.1775806755992
경기도,진위면,11803,36.08,82.3,86.1,86.1,327.1341463414634
경기도,서탄면,4698,28.77,88.9,91.1,91.1,163.29509906152242
경기도,고덕면,13185,22.18,92.6,93.7,93.7,594.4544634806132
경기도,오성면,7007,32.43,91.2,91.2,91.2,216.0653715695344
경기도,현덕면,6054,46.16,84.0,88.8,88.8,131.1525129982669
경기도,중앙동,44094,2.44,95.6,96.2,96.2,18071.311475409835
경기도,서정동,24752,1.77,93.3,95.2,95.2,13984.180790960452
경기도,송탄동,22883,19.55,96.3,96.8,96.8,1170.4859335038363
경기도,지산동,13301,1.26,89.6,97.0,97.0,10556.349206349207
경기도,송북동,22185,7.27,92.6,94.2,94.2,3051.581843191197
경기도,신장1동,8306,1.51,92.7,95.2,95.2,5500.662251655629
경기도,신장2동,5903,0.64,97.6,97.8,97.8,9223.4375
경기도,신평동,22258,8.24,99.2,99.2,99.2,2701.2135922330094
경기도,원평동,14104,5.28,97.0,97.0,97.0,2671.212121212121
경기도,통복동,4354,0.67,79.8,98.8,98.8,6498.507462686567
경기도,비전1동,52585,11.496,93.6,96.3,96.3,4574.199721642311
경기도,비전2동,58734,5.1,89.5,95.8,95.8,11516.470588235296
경기도,용이동,26831,3.45,96.3,96.3,96.3,7777.101449275362
경기도,세교동,38388,6.24,94.6,95.0,95.0,6151.923076923077
경기도,동삭동,41947,4.01,0.0,95.0,95.0,10460.598503740648
경기도,고덕동,43169,16.43,0.0,93.0,93.0,2627.4497869750458
경기도,생연1동,6932,2.018,99.9,99.9,99.8,3435.084241823588
경기도,생연2동,11514,0.913,100.0,100.0,100.0,12611.17196056955
경기도,중앙동,5367,0.726,100.0,100.0,100.0,7392.561983471074
경기도,보산동,3508,2.646,98.9,98.9,98.7,1325.774754346183
경기도,불현동,25645,40.833,99.4,99.4,98.6,628.0459432321896
경기도,송내동,25388,3.935,99.9,99.9,99.8,6451.842439644219
경기도,소요동,8804,37.971,99.0,99.0,97.3,231.86115719891498
경기도,상패동,5256,6.632,99.5,99.5,98.3,792.5211097708083
경기도,일동,24566,2.74,100.0,100.0,100.0,8965.693430656933
경기도,이동,25407,2.09,100.0,100.0,100.0,12156.459330143542
경기도,사동,32953,2.34,100.0,100.0,100.0,14082.478632478633
경기도,사이동,31787,3.65,100.0,100.0,100.0,8708.767123287671
경기도,해양동,43261,3.68,100.0,100.0,100.0,11755.70652173913
경기도,본오1동,37170,6.49,99.4,99.4,99.4,5727.272727272727
경기도,본오2동,25774,0.82,100.0,100.0,100.0,31431.70731707317
경기도,본오3동,19613,1.1,100.0,100.0,100.0,17830.0
경기도,부곡동,21296,6.22,99.0,99.0,99.0,3423.7942122186496
경기도,월피동,37069,5.55,99.1,99.1,99.1,6679.0990990990995
경기도,성포동,25240,1.71,100.0,100.0,100.0,14760.233918128655
경기도,반월동,17116,13.24,92.9,97.5,97.5,1292.749244712991
경기도,안산동,8845,8.36,88.7,92.0,92.0,1058.0143540669858
경기도,와동,38757,3.23,100.0,100.0,100.0,11999.071207430341
경기도,고잔동,21057,1.75,100.0,100.0,100.0,12032.57142857143
경기도,중앙동,23966,1.87,100.0,100.0,100.0,12816.042780748663
경기도,호수동,43151,2.48,100.0,100.0,100.0,17399.59677419355
경기도,원곡동,19580,1.29,100.0,100.0,100.0,15178.29457364341
경기도,백운동,27987,1.51,100.0,100.0,100.0,18534.437086092716
경기도,신길동,24012,6.83,99.1,99.1,99.1,3515.6661786237187
경기도,초지동,50449,24.1,100.0,100.0,100.0,2093.319502074689
경기도,선부1동,18365,0.86,100.0,100.0,100.0,21354.6511627907
경기도,선부2동,19703,2.07,99.2,99.2,99.2,9518.357487922705
경기도,선부3동,34996,5.81,99.5,99.5,99.5,6023.407917383822
경기도,대부동,9409,46.677,17.2,17.2,17.2,201.57679370996422
경기도,주교동,10961,5.62,67.9,98.0,98.0,1950.355871886121
경기도,원신동,22890,12.69,90.4,90.4,90.4,1803.7825059101656
경기도,흥도동,29581,11.32,94.9,98.4,98.4,2613.1625441696115
경기도,성사1동,21204,2.19,0.0,98.7,98.7,9682.191780821919
경기도,성사2동,10740,0.92,0.0,99.8,99.8,11673.91304347826
경기도,효자동,23934,25.621,94.8,94.8,94.8,934.1555755044691
경기도,삼송1동,21916,2.51,100.0,100.0,100.0,8731.474103585659
경기도,삼송2동,28579,5.279,0.0,100.0,100.0,5413.714718696723
경기도,창릉동,23313,11.57,85.0,85.0,85.0,2014.95246326707
경기도,고양동,28430,25.04,98.8,98.8,98.8,1135.3833865814697
경기도,관산동,35052,15.05,99.3,99.3,99.3,2329.036544850498
경기도,능곡동,18202,13.78,87.7,87.7,87.7,1320.8998548621191
경기도,화정1동,35999,2.31,98.8,98.8,98.8,15583.982683982684
경기도,화정2동,31449,1.94,0.0,100.0,100.0,16210.824742268042
경기도,행주동,16322,6.01,99.4,99.4,99.4,2715.8069883527455
경기도,행신1동,20706,0.69,100.0,100.0,100.0,30008.695652173916
경기도,행신2동,30379,4.28,0.0,96.4,96.4,7097.8971962616815
경기도,행신3동,22964,1.94,0.0,100.0,100.0,11837.113402061856
경기도,행신4동,19856,1.12,0.0,100.0,100.0,17728.571428571428
경기도,화전동,27947,7.3,63.9,63.9,63.9,3828.356164383562
경기도,대덕동,16014,10.79,57.9,98.4,98.4,1484.1519925857276
경기도,식사동,40820,6.82,0.0,94.3,94.3,5985.337243401759
경기도,중산1동,20764,1.33,100.0,100.0,100.0,15612.03007518797
경기도,중산2동,23798,1.22,0.0,100.0,100.0,19506.55737704918
경기도,정발산동,21917,1.53,100.0,100.0,100.0,14324.83660130719
경기도,풍산동,37162,5.67,88.7,88.7,88.7,6554.1446208112875
경기도,백석1동,29048,1.77,0.0,100.0,100.0,16411.29943502825
경기도,백석2동,20097,0.8,100.0,100.0,100.0,25121.25
경기도,마두1동,23026,2.21,100.0,100.0,100.0,10419.004524886877
경기도,마두2동,15557,0.63,0.0,100.0,100.0,24693.650793650795
경기도,장항1동,10863,10.288,68.7,68.7,68.7,1055.8903576982893
경기도,장항2동,26531,2.41,0.0,99.1,99.1,11008.713692946058
경기도,고봉동,22014,26.49,52.3,98.9,98.9,831.030577576444
경기도,일산1동,25650,0.65,100.0,100.0,100.0,39461.53846153846
경기도,일산2동,19145,0.82,100.0,100.0,100.0,23347.56097560976
경기도,일산3동,46636,1.12,100.0,100.0,100.0,41639.28571428571
경기도,탄현1동,30124,0.9,100.0,100.0,100.0,33471.11111111111
경기도,탄현2동,19186,1.21,100.0,100.0,100.0,15856.198347107438
경기도,주엽1동,26840,0.97,100.0,100.0,100.0,27670.103092783505
경기도,주엽2동,27285,0.96,100.0,100.0,100.0,28421.875
경기도,대화동,34576,3.52,94.5,100.0,100.0,9822.727272727272
경기도,송포동,20570,13.17,0.0,98.8,98.8,1561.8830675778283
경기도,덕이동,30777,3.379,100.0,100.0,100.0,9108.31606984315
경기도,가좌동,18783,12.29,100.0,100.0,100.0,1528.3157038242475
경기도,중앙동,11343,6.981,100.0,100.0,100.0,1624.8388483025356
경기도,원문동,15414,2.21,100.0,100.0,100.0,6974.660633484163
경기도,갈현동,11431,3.242,98.1,98.1,98.1,3525.909932140654
경기도,별양동,14658,0.679,100.0,100.0,100.0,21587.62886597938
경기도,부림동,14659,0.37,100.0,100.0,100.0,39618.91891891892
경기도,과천동,6810,10.756,90.2,90.2,90.2,633.1349944217181
경기도,문원동,6904,11.633,99.2,99.2,99.2,593.4840539843549
경기도,갈매동,30421,3.971,99.7,99.7,98.9,7660.790732812893
경기도,동구동,36061,7.382,99.7,99.7,98.9,4884.990517474939
경기도,인창동,23936,2.04,87.4,99.1,98.3,11733.333333333334
경기도,교문1동,15252,7.563,99.2,99.2,98.4,2016.6600555335185
경기도,교문2동,21290,1.15,100.0,100.0,99.2,18513.04347826087
경기도,수택1동,15400,1.26,72.2,100.0,99.2,12222.222222222223
경기도,수택2동,24866,0.62,92.7,100.0,99.2,40106.45161290323
경기도,수택3동,21408,9.353,86.6,99.4,98.6,2288.8912648348123
경기도,와부읍,57842,52.934,83.5,99.9,99.9,1092.719235274115
경기도,진접읍,94520,64.803,97.8,99.1,99.1,1458.5744487137943
