재난,발생시간,지점정보
호우주의보,2024-07-14 01:30,제주(184)
호우주의보,2024-07-14 02:00,통영(162)
호우경보,2024-07-14 02:25,통영(162)
호우주의보,2024-07-14 02:40,창원(155)
호우주의보,2024-07-14 04:50,여수(168)
호우주의보,2024-07-14 06:00,여수(168)
호우주의보,2024-07-14 06:30,여수(168)
호우주의보,2024-07-14 09:50,울산(152)
호우주의보,2024-07-14 10:20,통영(162)
호우주의보,2024-07-14 11:00,창원(155)
호우주의보,2024-07-14 11:25,완도(170)
호우주의보,2024-07-14 11:50,해남(261)
호우주의보,2024-07-14 13:00,울산(152)
호우주의보,2024-07-14 16:40,홍성(177)
호우주의보,2024-07-14 18:10,완도(170)
호우주의보,2024-07-15 13:40,제주(184)
호우주의보,2024-07-15 17:00,철원(95)
호우주의보,2024-07-15 19:30,금산(238)
호우주의보,2024-07-15 19:40,대전(133)
호우주의보,2024-07-15 20:50,대전(133)
호우주의보,2024-07-15 22:10,흑산도(169)
호우주의보,2024-07-15 23:00,흑산도(169)
호우주의보,2024-07-15 23:40,제주(184)
호우주의보,2024-07-16 00:00,목포(165)
호우주의보,2024-07-16 00:25,완도(170)
호우주의보,2024-07-16 01:00,제주(184)
호우경보,2024-07-16 01:30,해남(261)
호우주의보,2024-07-16 02:00,여수(168)
호우경보,2024-07-16 02:20,완도(170)
호우주의보,2024-07-16 02:30,제주(184)
호우주의보,2024-07-16 03:00,고흥(262)
호우주의보,2024-07-16 04:00,통영(162)
호우주의보,2024-07-16 04:30,여수(168)
호우주의보,2024-07-16 06:00,여수(168)
호우주의보,2024-07-16 07:30,완도(170)
호우주의보,2024-07-16 09:00,순천(174)
호우주의보,2024-07-16 10:00,제주(184)
호우주의보,2024-07-16 10:15,산청(289)
호우주의보,2024-07-16 10:50,완도(170)
호우주의보,2024-07-16 12:00,순천(174)
호우경보,2024-07-16 12:20,여수(168)
호우경보,2024-07-16 12:35,남해(295)
호우주의보,2024-07-16 13:10,창원(155)
호우주의보,2024-07-16 13:40,부산(159)
호우주의보,2024-07-16 15:20,남원(247)
호우주의보,2024-07-16 16:25,상주(137)
호우주의보,2024-07-16 18:00,상주(137)
호우주의보,2024-07-16 18:40,순천(174)
호우주의보,2024-07-16 18:55,진주(192)
호우주의보,2024-07-16 19:00,군산(140)
호우주의보,2024-07-16 19:20,대전(133)
호우경보,2024-07-16 19:40,보령(235)
호우경보,2024-07-16 19:50,부여(236)
호우주의보,2024-07-16 20:20,통영(162)
호우주의보,2024-07-16 21:00,청주(131)
호우주의보,2024-07-16 21:20,충주(127)
호우주의보,2024-07-16 22:00,군산(140)
호우주의보,2024-07-16 22:50,서산(129)
호우주의보,2024-07-17 00:30,상주(137)
호우경보,2024-07-17 00:40,천안(232)
호우주의보,2024-07-17 01:20,영주(272)
호우주의보,2024-07-17 01:40,대전(133)
호우주의보,2024-07-17 02:30,충주(127)
호우주의보,2024-07-17 03:00,영주(272)
호우주의보,2024-07-17 03:20,동두천(98)
호우주의보,2024-07-17 03:30,서산(129)
호우주의보,2024-07-17 04:00,철원(95)
호우경보,2024-07-17 04:10,파주(99)
호우경보,2024-07-17 06:30,동두천(98)
호우주의보,2024-07-17 08:15,서울(108)
호우주의보,2024-07-17 08:25,춘천(101)
호우경보,2024-07-17 08:40,양평(202)
호우경보,2024-07-17 08:45,서울(108)
호우주의보,2024-07-17 09:15,인천(112)
호우주의보,2024-07-17 10:20,서울(108)
호우주의보,2024-07-17 11:00,서울(108)
호우주의보,2024-07-17 13:00,동두천(98)
호우주의보,2024-07-17 15:20,철원(95)
호우주의보,2024-07-17 16:10,파주(99)
호우주의보,2024-07-17 16:30,동두천(98)
호우경보,2024-07-17 16:45,인천(112)
호우주의보,2024-07-17 16:50,철원(95)
호우경보,2024-07-17 20:30,파주(99)
호우경보,2024-07-17 21:00,철원(95)
호우주의보,2024-07-17 21:10,인천(112)
호우경보,2024-07-17 22:10,인천(112)
호우주의보,2024-07-18 01:00,동두천(98)
호우주의보,2024-07-18 02:30,서울(108)
호우경보,2024-07-18 05:30,서산(129)
호우경보,2024-07-18 06:30,수원(119)
호우경보,2024-07-18 07:20,서울(108)
호우주의보,2024-07-18 07:40,춘천(101)
호우경보,2024-07-18 07:50,이천(203)
호우주의보,2024-07-18 08:05,원주(114)
호우주의보,2024-07-18 08:30,서울(108)
호우주의보,2024-07-18 09:55,고창(172)
호우주의보,2024-07-18 10:10,부산(159)
호우경보,2024-07-18 10:20,천안(232)
호우주의보,2024-07-18 10:30,세종(예)(239)
호우주의보,2024-07-18 11:40,대전(133)
호우주의보,2024-07-18 13:00,군산(140)
호우주의보,2024-07-18 14:00,대전(133)
호우주의보,2024-07-18 15:20,철원(95)
호우주의보,2024-07-18 16:00,춘천(101)
호우경보,2024-07-18 16:20,원주(114)
호우주의보,2024-07-18 17:00,충주(127)
호우주의보,2024-07-18 18:00,영월(121)
호우주의보,2024-07-18 18:45,울릉도(115)
호우주의보,2024-07-18 20:30,울릉도(115)
호우주의보,2024-07-18 23:40,흑산도(169)
호우주의보,2024-07-19 00:10,목포(165)
호우주의보,2024-07-19 00:40,순천(174)
호우주의보,2024-07-19 01:10,광주(156)
호우주의보,2024-07-19 05:30,완도(170)
호우주의보,2024-07-19 07:00,제주(184)
호우주의보,2024-07-19 10:10,제주(184)
호우주의보,2024-07-19 11:00,속초(90)
호우주의보,2024-07-20 07:00,군산(140)
호우주의보,2024-07-20 07:10,부여(236)
호우주의보,2024-07-20 07:35,군산(140)
호우주의보,2024-07-20 08:10,부안(243)
호우주의보,2024-07-20 08:40,전주(146)
호우주의보,2024-07-20 09:15,광주(156)
호우주의보,2024-07-20 09:30,군산(140)
호우경보,2024-07-20 09:40,광주(156)
호우주의보,2024-07-20 09:50,전주(146)
호우주의보,2024-07-20 10:00,포항(138)
호우주의보,2024-07-20 10:30,산청(289)
호우주의보,2024-07-20 10:40,광주(156)
호우주의보,2024-07-20 10:45,합천(285)
호우주의보,2024-07-20 11:10,남원(247)
호우주의보,2024-07-20 11:40,합천(285)
호우주의보,2024-07-20 19:40,인천(112)
호우주의보,2024-07-21 01:45,목포(165)
호우주의보,2024-07-21 03:00,장흥(260)
호우주의보,2024-07-21 03:15,부산(159)
호우주의보,2024-07-21 03:50,해남(261)
호우주의보,2024-07-21 04:50,해남(261)
호우주의보,2024-07-21 06:30,속초(90)
호우주의보,2024-07-22 14:40,동두천(98)
호우주의보,2024-07-22 14:50,철원(95)
호우주의보,2024-07-22 16:50,동두천(98)
호우주의보,2024-07-22 22:00,동두천(98)
호우경보,2024-07-22 23:20,철원(95)
호우주의보,2024-07-23 01:30,파주(99)
호우주의보,2024-07-23 02:20,양평(202)
호우주의보,2024-07-23 03:00,철원(95)
호우주의보,2024-07-23 03:40,울릉도(115)
호우주의보,2024-07-23 04:05,원주(114)
호우주의보,2024-07-23 05:50,서산(129)
호우주의보,2024-07-23 07:40,원주(114)
호우주의보,2024-07-23 10:40,광주(156)
호우주의보,2024-07-23 14:00,서산(129)
호우주의보,2024-07-24 00:45,창원(155)
호우주의보,2024-07-24 01:00,부산(159)
호우주의보,2024-07-24 01:30,부산(159)
호우경보,2024-07-24 02:00,창원(155)
호우주의보,2024-07-24 03:05,원주(114)
호우주의보,2024-07-24 03:50,철원(95)
호우주의보,2024-07-24 04:30,춘천(101)
호우주의보,2024-07-24 06:10,홍천(212)
호우경보,2024-07-24 06:25,춘천(101)
호우경보,2024-07-24 06:40,홍천(212)
호우주의보,2024-07-24 07:00,철원(95)
호우경보,2024-07-24 07:20,춘천(101)
호우주의보,2024-07-24 07:30,영월(121)
호우주의보,2024-07-24 08:10,제천(221)
호우주의보,2024-07-24 08:40,원주(114)
호우주의보,2024-07-24 09:10,영월(121)
호우주의보,2024-07-24 10:00,철원(95)
호우주의보,2024-07-24 11:20,통영(162)
호우주의보,2024-07-24 12:00,대구(143)
호우주의보,2024-07-24 12:50,영천(281)
호우주의보,2024-07-24 13:25,밀양(288)
호우주의보,2024-07-24 13:40,통영(162)
호우주의보,2024-07-24 14:00,합천(285)
호우주의보,2024-07-24 14:20,대구(143)
호우주의보,2024-07-24 15:20,합천(285)
호우주의보,2024-07-24 15:35,순천(174)
호우주의보,2024-07-24 16:20,전주(146)
호우주의보,2024-07-24 16:40,문경(273)
호우주의보,2024-07-24 17:10,임실(244)
호우주의보,2024-07-24 17:25,거창(284)
호우주의보,2024-07-24 18:00,영월(121)
호우주의보,2024-07-24 18:40,전주(146)
호우주의보,2024-07-24 19:40,영월(121)
호우주의보,2024-07-25 16:15,군산(140)
호우주의보,2024-07-25 18:00,군산(140)
호우주의보,2024-07-25 20:45,서울(108)
호우주의보,2024-07-25 21:15,서울(108)
호우주의보,2024-07-25 21:30,서울(108)
호우주의보,2024-07-25 21:40,춘천(101)
호우주의보,2024-07-25 22:05,철원(95)
호우주의보,2024-07-26 00:40,철원(95)
호우주의보,2024-07-26 01:40,춘천(101)
호우주의보,2024-07-26 05:40,제주(184)
호우주의보,2024-07-26 07:10,제주(184)
호우주의보,2024-07-26 16:00,제주(184)
호우주의보,2024-07-26 16:30,완도(170)
호우주의보,2024-07-26 17:30,여수(168)
호우주의보,2024-07-26 19:00,산청(289)
호우주의보,2024-07-26 21:00,완도(170)
호우주의보,2024-07-27 04:00,목포(165)
호우주의보,2024-07-27 05:00,여수(168)
호우주의보,2024-07-27 10:00,동두천(98)
호우주의보,2024-07-27 15:00,보은(226)
호우주의보,2024-07-27 16:00,제주(184)
호우주의보,2024-07-27 20:50,철원(95)
호우주의보,2024-07-27 22:20,철원(95)
호우주의보,2024-08-04 14:20,산청(289)
호우주의보,2024-08-04 15:10,장수(248)
호우주의보,2024-08-04 15:20,진주(192)
호우주의보,2024-08-04 15:35,거창(284)
호우주의보,2024-08-04 16:30,의성(278)
호우주의보,2024-08-04 16:45,대전(133)
호우주의보,2024-08-04 17:00,진주(192)
호우주의보,2024-08-04 17:20,순천(174)
호우주의보,2024-08-04 17:35,보은(226)
호우주의보,2024-08-04 18:00,대전(133)
호우주의보,2024-08-04 18:40,보은(226)
호우주의보,2024-08-05 12:35,전주(146)
호우주의보,2024-08-05 12:55,임실(244)
호우주의보,2024-08-05 13:25,제주(184)
호우주의보,2024-08-05 13:50,고창(172)
호우주의보,2024-08-05 14:15,광주(156)
호우주의보,2024-08-05 14:25,남원(247)
호우주의보,2024-08-05 15:00,부산(159)
호우주의보,2024-08-05 15:15,대전(133)
호우주의보,2024-08-05 15:25,영월(121)
호우주의보,2024-08-05 15:30,목포(165)
호우주의보,2024-08-05 15:50,고창(172)
호우주의보,2024-08-05 16:05,안동(136)
호우주의보,2024-08-05 16:30,영월(121)
호우주의보,2024-08-05 16:40,청주(131)
호우주의보,2024-08-05 17:35,전주(146)
호우주의보,2024-08-05 17:50,안동(136)
호우주의보,2024-08-05 18:10,상주(137)
호우주의보,2024-08-05 18:15,충주(127)
호우주의보,2024-08-05 18:30,대전(133)
호우주의보,2024-08-05 18:35,상주(137)
호우주의보,2024-08-05 19:00,원주(114)
호우주의보,2024-08-05 19:10,충주(127)
호우주의보,2024-08-05 19:30,대구(143)
호우주의보,2024-08-05 19:40,원주(114)
호우주의보,2024-08-05 20:00,청주(131)
호우경보,2024-08-05 20:20,양평(202)
호우주의보,2024-08-05 20:30,충주(127)
호우주의보,2024-08-05 20:50,인제(211)
호우주의보,2024-08-05 21:00,춘천(101)
호우경보,2024-08-05 21:35,춘천(101)
호우경보,2024-08-05 22:00,원주(114)
호우경보,2024-08-05 22:30,양평(202)
호우주의보,2024-08-05 23:00,춘천(101)
호우주의보,2024-08-06 07:10,철원(95)
호우주의보,2024-08-06 09:00,홍성(177)
호우주의보,2024-08-06 10:30,춘천(101)
호우주의보,2024-08-06 12:00,철원(95)
호우주의보,2024-08-06 12:20,부산(159)
호우주의보,2024-08-06 13:00,서산(129)
호우주의보,2024-08-06 13:10,제주(184)
호우주의보,2024-08-06 15:30,서산(129)
호우주의보,2024-08-06 16:10,부산(159)
호우주의보,2024-08-06 17:10,산청(289)
호우주의보,2024-08-06 17:50,산청(289)
호우주의보,2024-08-08 01:50,대구(143)
호우주의보,2024-08-08 02:20,영천(281)
호우주의보,2024-08-08 03:25,대구(143)
호우주의보,2024-08-08 03:50,영천(281)
호우주의보,2024-08-08 07:40,서울(108)
호우경보,2024-08-08 08:10,서울(108)
호우경보,2024-08-08 09:00,서울(108)
호우주의보,2024-08-08 14:40,울산(152)
호우주의보,2024-08-08 15:40,울산(152)
호우주의보,2024-08-08 18:40,부산(159)
호우주의보,2024-08-08 19:30,거제(294)
호우주의보,2024-08-08 20:00,부산(159)
호우주의보,2024-08-08 21:00,거제(294)
호우주의보,2024-08-09 17:35,광주(156)
호우주의보,2024-08-09 17:40,부산(159)
호우주의보,2024-08-09 18:20,광주(156)
호우주의보,2024-08-09 20:00,부산(159)
호우주의보,2024-08-10 13:05,제주(184)
호우주의보,2024-08-10 15:10,제주(184)
호우주의보,2024-08-10 20:40,임실(244)
호우주의보,2024-08-10 21:30,임실(244)
호우주의보,2024-08-14 16:50,서울(108)
호우주의보,2024-08-14 18:30,서울(108)
호우주의보,2024-08-14 20:00,인천(112)
호우주의보,2024-08-15 01:50,울산(152)
호우주의보,2024-08-15 02:00,제주(184)
호우주의보,2024-08-15 05:00,울산(152)
호우주의보,2024-08-15 12:00,제주(184)
호우주의보,2024-08-15 13:45,서산(129)
호우주의보,2024-08-15 14:15,홍성(177)
호우주의보,2024-08-15 16:20,서산(129)
호우주의보,2024-08-15 17:40,인천(112)
호우주의보,2024-08-15 18:30,인천(112)
호우주의보,2024-08-16 03:15,완도(170)
호우주의보,2024-08-16 06:00,완도(170)
호우주의보,2024-08-16 13:10,해남(261)
호우주의보,2024-08-16 14:05,전주(146)
호우주의보,2024-08-16 15:00,정읍(245)
호우주의보,2024-08-16 15:20,광주(156)
호우주의보,2024-08-16 15:50,전주(146)
호우주의보,2024-08-16 16:10,임실(244)
호우주의보,2024-08-16 16:30,고창(172)
호우주의보,2024-08-16 17:00,광주(156)
호우주의보,2024-08-16 17:30,남원(247)
호우주의보,2024-08-16 18:30,임실(244)
호우주의보,2024-08-17 14:50,장흥(260)
호우주의보,2024-08-17 16:40,남원(247)
호우주의보,2024-08-17 17:20,전주(146)
호우주의보,2024-08-17 17:40,파주(99)
호우주의보,2024-08-17 17:50,남원(247)
호우주의보,2024-08-17 18:05,부여(236)
호우주의보,2024-08-17 18:30,전주(146)
호우주의보,2024-08-17 19:10,파주(99)
호우주의보,2024-08-17 20:20,합천(285)
호우주의보,2024-08-18 15:00,서울(108)
호우주의보,2024-08-18 15:40,서울(108)
호우주의보,2024-08-20 06:05,울산(152)
호우경보,2024-08-20 06:55,울산(152)
호우주의보,2024-08-20 07:10,포항(138)
호우경보,2024-08-20 08:00,울산(152)
호우주의보,2024-08-20 09:40,포항(138)
호우주의보,2024-08-20 11:00,울산(152)
호우주의보,2024-08-20 16:40,부산(159)
호우주의보,2024-08-20 19:40,부산(159)
호우주의보,2024-08-20 21:40,흑산도(169)
호우주의보,2024-08-20 22:00,제주(184)
호우주의보,2024-08-20 22:20,창원(155)
호우주의보,2024-08-20 23:00,군산(140)
호우주의보,2024-08-21 01:00,목포(165)
호우주의보,2024-08-21 02:35,서산(129)
호우주의보,2024-08-21 03:40,보령(235)
호우주의보,2024-08-21 04:00,부여(236)
호우주의보,2024-08-21 04:10,춘천(101)
호우주의보,2024-08-21 04:20,서산(129)
호우주의보,2024-08-21 04:40,철원(95)
호우주의보,2024-08-21 05:00,수원(119)
호우주의보,2024-08-21 05:30,서울(108)
호우주의보,2024-08-21 06:00,동두천(98)
호우주의보,2024-08-21 06:30,인천(112)
호우주의보,2024-08-21 07:00,인천(112)
호우경보,2024-08-21 08:40,파주(99)
호우주의보,2024-08-21 09:00,울산(152)
호우경보,2024-08-21 10:05,동두천(98)
호우주의보,2024-08-21 11:00,인천(112)
호우경보,2024-08-21 11:10,철원(95)
호우주의보,2024-08-21 11:20,동두천(98)
호우주의보,2024-08-21 12:00,홍성(177)
호우주의보,2024-08-21 13:00,철원(95)
호우주의보,2024-08-21 15:10,철원(95)
호우주의보,2024-08-21 20:05,파주(99)
호우주의보,2024-08-21 22:20,파주(99)
호우주의보,2024-08-25 14:45,제주(184)
호우주의보,2024-08-25 16:00,제주(184)
호우주의보,2024-08-25 18:00,영천(281)
호우주의보,2024-08-25 19:20,영천(281)
호우주의보,2024-08-25 23:00,구미(279)
호우주의보,2024-08-26 00:00,구미(279)
호우주의보,2024-08-26 19:40,남원(247)
호우주의보,2024-08-26 19:45,남원(247)
호우경보,2024-08-26 21:20,남원(247)
호우주의보,2024-08-26 22:00,구미(279)
호우주의보,2024-08-26 23:20,구미(279)
호우주의보,2024-08-27 12:00,울산(152)
호우경보,2024-08-27 13:00,울산(152)
호우주의보,2024-08-27 13:40,안동(136)
호우경보,2024-08-27 14:00,울산(152)
호우주의보,2024-08-27 14:20,창원(155)
호우주의보,2024-08-27 14:40,제주(184)
호우경보,2024-08-27 15:00,제주(184)
호우주의보,2024-08-27 15:30,대구(143)
호우주의보,2024-08-27 16:20,안동(136)
호우경보,2024-08-27 17:00,제주(184)
호우주의보,2024-08-27 18:35,순천(174)
호우주의보,2024-08-27 20:30,순천(174)
호우주의보,2024-08-27 21:30,장흥(260)
호우주의보,2024-08-27 22:00,광주(156)
호우주의보,2024-08-27 22:40,광주(156)
호우주의보,2024-08-27 23:10,목포(165)
호우주의보,2024-08-28 02:30,제주(184)
호우주의보,2024-08-28 02:45,제주(184)
호우경보,2024-08-28 03:10,제주(184)
호우경보,2024-08-28 04:45,제주(184)
호우주의보,2024-08-28 06:10,제주(184)
호우주의보,2024-08-28 09:00,제주(184)
호우주의보,2024-08-28 11:10,제주(184)
호우주의보,2024-08-28 18:00,제주(184)
호우주의보,2024-08-29 11:50,부산(159)
호우주의보,2024-08-29 15:30,동해(106)
호우주의보,2024-08-29 16:00,강릉(105)
호우주의보,2024-08-29 16:10,부산(159)
호우주의보,2024-08-29 18:10,강릉(105)
호우주의보,2024-08-29 22:10,부산(159)
호우주의보,2024-09-02 23:50,포항(138)
호우주의보,2024-09-06 15:30,제주(184)
호우주의보,2024-09-06 17:30,제주(184)
호우주의보,2024-09-07 11:20,여수(168)
호우주의보,2024-09-07 12:30,여수(168)
호우주의보,2024-09-07 15:35,제주(184)
호우경보,2024-09-07 16:30,제주(184)
호우경보,2024-09-07 18:00,제주(184)
호우주의보,2024-09-07 18:30,제주(184)
호우주의보,2024-09-08 12:25,제주(184)
호우주의보,2024-09-08 13:45,제주(184)
호우경보,2024-09-08 14:20,제주(184)
호우경보,2024-09-08 16:00,파주(99)
호우경보,2024-09-08 16:30,제주(184)
호우경보,2024-09-08 17:30,제주(184)
호우주의보,2024-09-10 18:35,제주(184)
호우주의보,2024-09-10 20:00,제주(184)
호우주의보,2024-09-11 08:30,제주(184)
호우주의보,2024-09-11 12:25,완도(170)
호우주의보,2024-09-11 12:40,제주(184)
호우주의보,2024-09-11 14:35,포항(138)
호우주의보,2024-09-11 15:20,해남(261)
호우주의보,2024-09-11 15:30,부안(243)
호우경보,2024-09-11 15:55,부안(243)
호우경보,2024-09-11 16:05,완도(170)
호우주의보,2024-09-11 16:20,군산(140)
호우주의보,2024-09-11 16:30,안동(136)
호우주의보,2024-09-11 17:10,완도(170)
호우주의보,2024-09-11 17:25,포항(138)
호우주의보,2024-09-11 17:40,군산(140)
호우주의보,2024-09-11 17:50,안동(136)
호우주의보,2024-09-11 18:40,천안(232)
호우주의보,2024-09-11 18:50,홍성(177)
호우주의보,2024-09-11 19:20,서산(129)
호우주의보,2024-09-11 19:30,문경(273)
호우주의보,2024-09-11 20:20,부산(159)
호우주의보,2024-09-11 20:35,강릉(105)
호우주의보,2024-09-11 21:00,안동(136)
호우주의보,2024-09-11 21:30,안동(136)
호우주의보,2024-09-11 21:45,강릉(105)
호우주의보,2024-09-11 22:00,서산(129)
호우주의보,2024-09-11 22:10,원주(114)
호우주의보,2024-09-11 22:15,울릉도(115)
호우주의보,2024-09-11 22:40,울릉도(115)
호우주의보,2024-09-11 23:00,보은(226)
호우주의보,2024-09-11 23:40,상주(137)
호우주의보,2024-09-12 05:10,서울(108)
호우주의보,2024-09-12 05:20,서울(108)
호우주의보,2024-09-12 07:10,서울(108)
호우주의보,2024-09-12 07:35,이천(203)
호우주의보,2024-09-12 09:30,원주(114)
호우주의보,2024-09-12 09:50,서울(108)
호우주의보,2024-09-12 10:10,광주(156)
호우주의보,2024-09-12 11:00,서울(108)
호우주의보,2024-09-12 13:45,인천(112)
호우주의보,2024-09-12 14:00,서울(108)
호우주의보,2024-09-12 15:00,원주(114)
호우주의보,2024-09-12 15:15,청주(131)
호우주의보,2024-09-12 15:30,서울(108)
호우주의보,2024-09-12 16:30,울릉도(115)
호우주의보,2024-09-12 17:00,인천(112)
호우주의보,2024-09-12 17:30,이천(203)
호우주의보,2024-09-12 18:10,대구(143)
호우주의보,2024-09-12 19:10,대구(143)
호우주의보,2024-09-12 21:00,울릉도(115)
호우주의보,2024-09-14 02:10,춘천(101)
호우주의보,2024-09-14 08:10,이천(203)
호우주의보,2024-09-14 11:40,이천(203)
호우주의보,2024-09-15 16:00,포항(138)
호우주의보,2024-09-15 20:00,포항(138)
호우주의보,2024-09-16 07:20,완도(170)
호우주의보,2024-09-16 15:00,완도(170)
호우주의보,2024-09-17 15:15,해남(261)
호우주의보,2024-09-17 17:00,해남(261)
호우주의보,2024-09-17 17:55,임실(244)
호우주의보,2024-09-17 19:10,임실(244)
호우주의보,2024-09-18 09:00,부산(159)
호우주의보,2024-09-18 11:10,속초(90)
호우주의보,2024-09-18 12:00,속초(90)
호우주의보,2024-09-18 14:55,상주(137)
호우주의보,2024-09-18 16:00,영주(272)
호우주의보,2024-09-18 16:05,보은(226)
호우경보,2024-09-18 16:25,보은(226)
호우주의보,2024-09-18 16:30,금산(238)
호우주의보,2024-09-18 17:00,고창(172)
호우주의보,2024-09-18 17:10,충주(127)
호우주의보,2024-09-18 17:25,울진(130)
호우주의보,2024-09-18 17:35,고창(172)
호우주의보,2024-09-18 17:40,세종(예)(239)
호우주의보,2024-09-18 18:00,영주(272)
호우주의보,2024-09-18 18:10,임실(244)
호우주의보,2024-09-18 18:20,보은(226)
호우경보,2024-09-18 18:25,세종(예)(239)
호우주의보,2024-09-18 18:50,제천(221)
호우주의보,2024-09-18 19:00,청주(131)
호우주의보,2024-09-18 19:10,금산(238)
호우주의보,2024-09-18 19:35,대구(143)
호우주의보,2024-09-18 20:05,충주(127)
호우주의보,2024-09-18 20:30,안동(136)
호우주의보,2024-09-18 21:00,청주(131)
호우주의보,2024-09-18 21:40,대구(143)
호우주의보,2024-09-18 21:55,부산(159)
호우경보,2024-09-18 22:40,대구(143)
호우주의보,2024-09-19 15:40,제주(184)
호우주의보,2024-09-19 17:00,제주(184)
호우경보,2024-09-19 18:00,제주(184)
호우주의보,2024-09-19 18:50,완도(170)
호우경보,2024-09-19 19:15,제주(184)
호우경보,2024-09-19 20:10,완도(170)
호우주의보,2024-09-19 21:00,제주(184)
호우주의보,2024-09-19 23:40,완도(170)
호우주의보,2024-09-20 01:30,제주(184)
호우주의보,2024-09-20 02:00,제주(184)
호우주의보,2024-09-20 04:20,장흥(260)
호우주의보,2024-09-20 04:50,광주(156)
호우주의보,2024-09-20 05:30,고창(172)
호우주의보,2024-09-20 05:45,순천(174)
호우주의보,2024-09-20 06:40,군산(140)
호우경보,2024-09-20 07:10,제주(184)
호우주의보,2024-09-20 07:45,산청(289)
호우주의보,2024-09-20 08:15,남원(247)
호우주의보,2024-09-20 08:55,보령(235)
호우주의보,2024-09-20 09:10,서산(129)
호우주의보,2024-09-20 10:00,철원(95)
호우주의보,2024-09-20 10:30,순천(174)
호우주의보,2024-09-20 11:00,인천(112)
호우주의보,2024-09-20 12:00,창원(155)
호우주의보,2024-09-20 12:30,광주(156)
호우주의보,2024-09-20 13:00,속초(90)
호우주의보,2024-09-20 13:30,제주(184)
호우주의보,2024-09-20 14:00,동해(106)
호우주의보,2024-09-20 14:20,순천(174)
호우경보,2024-09-20 15:10,속초(90)
호우주의보,2024-09-20 15:30,부산(159)
호우주의보,2024-09-20 15:50,울산(152)
호우주의보,2024-09-20 16:50,울릉도(115)
호우주의보,2024-09-20 17:00,철원(95)
호우주의보,2024-09-20 18:00,강릉(105)
호우주의보,2024-09-20 20:00,인천(112)
호우주의보,2024-09-20 21:00,울진(130)
호우경보,2024-09-20 21:40,인천(112)
호우주의보,2024-09-20 22:10,속초(90)
호우경보,2024-09-20 22:20,수원(119)
호우경보,2024-09-20 22:30,창원(155)
호우주의보,2024-09-20 23:00,동해(106)
호우경보,2024-09-21 00:00,인천(112)
호우주의보,2024-09-21 01:00,동해(106)
호우경보,2024-09-21 01:15,울산(152)
호우주의보,2024-09-21 01:30,여수(168)
호우경보,2024-09-21 01:40,제천(221)
호우주의보,2024-09-21 02:00,철원(95)
호우경보,2024-09-21 02:45,대전(133)
호우주의보,2024-09-21 03:00,서울(108)
호우주의보,2024-09-21 04:00,울진(130)
호우주의보,2024-09-21 04:30,여수(168)
호우주의보,2024-09-21 05:00,원주(114)
호우주의보,2024-09-21 05:45,대구(143)
호우주의보,2024-09-21 06:00,상주(137)
호우주의보,2024-09-21 06:30,서산(129)
호우주의보,2024-09-21 07:30,충주(127)
호우주의보,2024-09-21 07:40,춘천(101)
호우주의보,2024-09-21 08:10,고창(172)
호우주의보,2024-09-21 08:30,청주(131)
호우주의보,2024-09-21 09:00,동해(106)
호우주의보,2024-09-21 09:30,보은(226)
호우주의보,2024-09-21 10:00,춘천(101)
호우경보,2024-09-21 10:50,순천(174)
호우경보,2024-09-21 11:00,창원(155)
호우경보,2024-09-21 11:35,전주(146)
호우주의보,2024-09-21 12:00,창원(155)
호우주의보,2024-09-21 12:30,대전(133)
호우주의보,2024-09-21 13:20,속초(90)
호우주의보,2024-09-21 14:20,강릉(105)
호우주의보,2024-09-21 14:50,통영(162)
호우경보,2024-09-21 15:10,목포(165)
호우주의보,2024-09-21 15:30,동해(106)
호우주의보,2024-09-21 16:00,목포(165)
호우주의보,2024-09-21 17:20,울진(130)
호우주의보,2024-09-21 18:00,울릉도(115)
호우주의보,2024-09-21 18:30,군산(140)
호우주의보,2024-09-21 19:20,장흥(260)
호우주의보,2024-09-21 20:00,동해(106)
호우경보,2024-09-21 20:20,여수(168)
호우주의보,2024-09-21 20:40,산청(289)
호우주의보,2024-09-21 21:00,포항(138)
호우경보,2024-09-21 21:30,울산(152)
호우주의보,2024-09-27 10:30,부산(159)
호우주의보,2024-09-27 17:00,강릉(105)
호우주의보,2024-09-27 18:00,부산(159)
호우주의보,2024-09-27 22:30,강릉(105)
호우주의보,2024-09-28 03:00,동해(106)
호우주의보,2024-10-14 18:00,흑산도(169)
호우주의보,2024-10-14 19:30,흑산도(169)
호우주의보,2024-10-14 23:00,창원(155)
호우주의보,2024-10-15 01:00,창원(155)
호우주의보,2024-10-15 01:30,부산(159)
호우주의보,2024-10-15 06:25,거제(294)
호우주의보,2024-10-15 07:30,거제(294)
호우주의보,2024-10-18 07:40,제주(184)
호우주의보,2024-10-18 13:10,인천(112)
호우주의보,2024-10-18 13:30,서산(129)
호우주의보,2024-10-18 14:50,인천(112)
호우주의보,2024-10-18 15:00,제주(184)
호우주의보,2024-10-18 15:30,인천(112)
호우주의보,2024-10-18 16:30,인천(112)
호우주의보,2024-10-18 17:30,속초(90)
호우주의보,2024-10-18 18:00,서산(129)
호우주의보,2024-10-18 18:30,울산(152)
호우주의보,2024-10-18 18:50,울산(152)
호우주의보,2024-10-18 19:10,창원(155)
호우주의보,2024-10-18 19:50,속초(90)
